age,job,marital,default,housing,loan,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown,is_peak_month,deposit_bin,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
36,admin.,single,no,yes,no,apr,342,-1,0,0,,1,1,0,0.0,9.14899674173513,1.0,1,0,False,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
33,management,married,no,yes,no,aug,12,-1,0,0,,1,1,0,0.0,8.943375541113124,13.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
46,management,married,no,no,no,may,401,-1,0,0,,0,0,0,0.0,8.831857935197906,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
52,management,married,no,no,no,aug,57,-1,0,0,,0,1,0,0.0,8.988071438072634,4.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
33,management,married,no,no,no,nov,87,-1,0,0,,0,1,0,0.0,8.879472402074802,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
29,blue-collar,married,no,yes,no,jun,153,-1,0,0,,1,1,0,0.0,8.874168090363968,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
36,technician,married,no,yes,yes,may,336,-1,0,0,,1,1,1,0.0,9.048056708918736,10.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
37,admin.,married,no,yes,no,may,209,-1,0,0,,1,1,0,0.0,9.003562174748238,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
53,blue-collar,married,no,no,no,aug,65,-1,0,0,,0,1,0,0.0,9.120853205474647,10.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
28,unemployed,married,no,yes,yes,jul,143,-1,0,0,,1,0,1,0.0,8.825706773447951,4.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
19,student,single,no,no,no,oct,89,193,0,1,193.0,0,1,0,0.6931471805599453,8.839856232763264,2.0,0,0,False,True,False,False,True,False,True,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False
41,housemaid,married,no,no,no,aug,203,-1,0,0,,0,1,0,0.0,8.883778861463485,5.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
33,services,single,no,yes,no,jan,323,259,0,1,259.0,1,1,0,1.3862943611198906,8.938662873666118,2.0,0,0,False,False,True,True,False,False,True,False,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False
28,management,single,no,yes,no,may,438,-1,0,0,,1,1,0,0.0,8.879472402074802,4.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
40,admin.,married,no,yes,no,apr,14,-1,0,0,,1,1,0,0.0,8.975756630519417,3.0,1,0,False,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
78,retired,married,no,no,no,aug,156,1,0,1,1.0,0,1,0,1.3862943611198906,8.837390855544697,1.0,0,0,False,True,False,False,True,False,False,False,True,0,0,False,True,False,False,False,False,False,False,False,False,False,False
29,services,single,no,yes,no,may,104,-1,0,0,,1,1,0,0.0,8.852950887099581,2.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
36,unemployed,married,no,yes,no,feb,18,-1,0,0,,1,1,0,0.0,8.893984438939794,6.0,1,0,False,False,False,False,True,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
59,entrepreneur,married,no,yes,no,nov,531,134,0,1,134.0,1,1,0,2.079441541679836,8.84980082722101,3.0,0,0,True,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
34,services,married,no,yes,no,may,121,-1,0,0,,1,1,0,0.0,8.85922139360813,3.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
82,retired,married,no,no,no,apr,195,-1,0,0,,0,1,0,0.0,8.862200330487287,3.0,1,0,False,False,False,False,True,False,False,False,True,0,0,True,False,False,False,False,False,False,False,False,False,False,False
36,management,married,no,no,no,nov,170,-1,0,0,,0,1,0,0.0,8.951569643018821,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
48,management,married,no,no,no,jan,166,-1,0,0,,0,1,0,0.0,9.03145291191651,2.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False
36,blue-collar,married,no,yes,yes,nov,2,-1,0,0,,1,1,1,0.0,8.951569643018821,1.0,1,0,False,False,False,False,True,True,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
25,technician,single,no,no,no,sep,206,94,0,1,94.0,0,1,0,1.0986122886681098,9.005405040310642,7.0,0,0,False,True,False,True,False,False,True,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,True
40,technician,single,no,yes,no,may,73,-1,0,0,,1,1,0,0.0,8.883085524404578,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
33,services,married,no,no,no,feb,134,-1,0,0,,0,1,0,0.0,8.915432254432663,1.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
30,blue-collar,divorced,yes,yes,no,jun,115,-1,0,0,,1,1,1,0.0,8.896451207355227,13.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
27,services,single,no,yes,no,may,123,-1,0,0,,1,1,0,0.0,9.138414632404594,4.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
34,technician,married,no,no,no,aug,328,-1,0,0,,0,1,0,0.0,9.095826985187422,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
28,services,single,no,no,no,jul,405,-1,0,0,,0,1,0,0.0,8.83869681234353,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
40,blue-collar,married,no,yes,no,jul,178,-1,0,0,,1,1,0,0.0,8.833754223418396,1.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
47,retired,married,no,yes,no,aug,293,-1,0,0,,1,0,1,0.0,8.821437352166997,5.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
59,unknown,divorced,no,no,no,may,347,-1,0,0,,0,1,0,0.0,8.83579236650274,3.0,1,1,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False
30,services,single,no,yes,no,jul,396,-1,0,0,,1,0,1,0.0,8.815073088844464,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
39,unemployed,single,no,yes,no,may,339,-1,0,0,,1,1,0,0.0,9.158415299111264,3.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
44,blue-collar,married,no,yes,no,jun,200,-1,0,0,,1,1,0,0.0,8.971321471503682,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
46,management,single,no,no,no,feb,25,-1,0,0,,0,1,0,0.0,9.09301972939964,1.0,1,0,False,False,False,False,True,False,False,True,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
32,housemaid,married,no,yes,no,jun,658,-1,0,0,,1,1,0,0.0,8.83331693749932,2.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
35,admin.,divorced,no,no,yes,jul,245,-1,0,0,,1,0,1,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
35,management,single,no,yes,no,may,120,-1,0,0,,1,1,0,0.0,8.92172453036431,2.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
38,management,married,no,yes,no,may,92,250,0,1,250.0,1,1,0,1.0986122886681098,9.31847703058076,2.0,0,0,True,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
27,housemaid,married,yes,no,no,jul,132,-1,0,0,,0,0,1,0.0,8.796490207333578,4.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
32,housemaid,divorced,no,yes,no,apr,266,-1,0,0,,1,0,1,0.0,8.738094230177667,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,True,False,False,False,False,False,False,False,False,False,False,False
37,admin.,divorced,no,yes,no,may,639,326,0,1,326.0,1,1,0,2.3978952727983707,9.038602608721874,3.0,0,0,True,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
59,entrepreneur,married,no,no,no,jul,575,-1,0,0,,0,1,0,0.0,9.05683948099042,2.0,1,0,False,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
32,technician,married,no,no,no,may,226,346,0,1,346.0,0,1,0,0.6931471805599453,8.834045641167798,1.0,0,0,True,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
31,technician,married,no,yes,no,jul,126,-1,0,0,,1,0,1,0.0,8.808219665118408,6.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
55,technician,married,no,no,no,feb,13,9,0,1,9.0,0,1,0,1.3862943611198906,8.87640491500694,8.0,0,0,False,True,False,True,False,False,True,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False
26,technician,single,no,no,no,jul,91,-1,0,0,,0,1,0,0.0,8.836664586357426,7.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
30,blue-collar,single,no,yes,yes,may,145,337,0,1,337.0,1,1,1,1.6094379124341005,8.843470781627381,1.0,0,0,True,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
34,admin.,married,no,no,no,aug,256,-1,0,0,,0,1,0,0.0,8.894807371368625,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
83,retired,divorced,no,no,no,sep,175,-1,0,0,,0,1,0,0.0,9.342595951096651,2.0,1,0,False,False,False,True,False,True,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,True
46,self-employed,married,no,no,no,aug,77,-1,0,0,,0,1,0,0.0,9.2213792190914,8.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
48,blue-collar,married,no,yes,no,may,1231,-1,0,0,,1,1,0,0.0,8.910315776326016,2.0,1,1,False,False,False,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
47,blue-collar,married,no,no,no,jun,53,-1,0,0,,0,1,0,0.0,9.366403507607773,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
31,technician,married,no,no,no,aug,195,-1,0,0,,0,0,1,0.0,8.786762208441091,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
32,entrepreneur,married,no,yes,no,nov,158,135,0,1,135.0,1,1,0,0.6931471805599453,8.84246002419529,1.0,0,0,True,False,False,True,False,False,False,False,True,0,0,False,False,False,False,False,False,False,False,False,True,False,False
32,technician,married,no,yes,no,jul,314,-1,0,0,,1,1,0,0.0,9.362116806941977,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
39,admin.,single,no,no,no,jun,199,-1,0,0,,0,1,0,0.0,8.978029932837156,3.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
54,management,married,no,yes,yes,may,65,-1,0,0,,1,1,1,0.0,8.872487182278038,5.0,1,0,False,False,False,False,True,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
55,retired,married,no,yes,no,may,647,-1,0,0,,1,1,0,0.0,8.90136656405678,7.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
28,technician,single,no,yes,no,may,70,-1,0,0,,1,1,0,0.0,8.846353043314327,5.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
48,housemaid,single,no,no,no,nov,129,-1,0,0,,0,1,0,0.0,8.973478148521036,2.0,1,0,False,False,False,False,True,False,True,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False
44,management,married,no,no,no,mar,325,-1,0,0,,0,1,0,0.0,9.260462981379394,1.0,1,0,False,False,False,True,False,False,False,True,False,1,0,False,False,False,False,False,False,False,True,False,False,False,False
47,technician,married,no,no,no,aug,457,-1,0,0,,0,0,1,0.0,8.830543010616596,2.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False
43,blue-collar,married,no,yes,yes,may,148,-1,0,0,,1,1,1,0.0,8.9126079636709,1.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
53,housemaid,married,yes,no,no,jan,82,-1,0,0,,0,1,1,0.0,8.961109485898655,2.0,1,0,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False
42,blue-collar,married,no,yes,no,jul,51,-1,0,0,,1,1,0,0.0,8.847503625923641,13.0,1,0,False,False,False,False,True,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
39,management,single,no,yes,yes,may,196,331,0,1,331.0,1,1,1,1.3862943611198906,8.845345196421732,2.0,0,0,True,False,False,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
37,blue-collar,married,no,yes,no,jun,135,-1,0,0,,1,0,1,0.0,8.817594036275793,2.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
58,management,married,no,yes,no,jun,316,-1,0,0,,1,1,0,0.0,9.270211769013573,1.0,1,1,False,False,False,False,False,False,False,True,False,0,0,False,False,False,False,False,False,True,False,False,False,False,False
31,services,single,no,no,no,jul,340,-1,0,0,,0,1,0,0.0,8.833025307284364,3.0,1,0,False,False,False,True,False,False,True,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,False
40,technician,married,no,yes,no,may,29,-1,0,0,,1,1,0,0.0,8.841448244098858,8.0,1,1,False,False,False,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,True,False,False,False
