age,job,marital,default,housing,loan,day,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown
60,blue-collar,married,no,yes,no,28,may,249,-1,0,0,,1,1,0,0.0,8.864605368075784,11.0,1,1,False,False,False,False,False,True,False,False,False
29,self-employed,married,no,no,no,18,jul,167,-1,0,0,,0,1,0,0.0,8.83200393125627,3.0,1,0,False,False,False,True,False,False,False,True,False
31,admin.,married,no,yes,yes,18,nov,79,-1,0,0,,1,0,1,0.0,8.831857935197906,3.0,1,0,False,False,False,True,False,False,True,False,False
52,management,married,no,no,no,29,jul,254,-1,0,0,,0,1,0,0.0,9.024251728612985,13.0,1,0,False,False,False,False,True,False,False,True,False
30,admin.,single,no,no,no,20,aug,107,-1,0,0,,0,1,0,0.0,8.835937789319836,1.0,1,1,False,False,False,False,False,False,True,False,False
47,blue-collar,married,no,yes,no,17,apr,119,-1,0,0,,1,1,0,0.0,9.016391478941248,2.0,1,0,False,False,False,True,False,False,True,False,False
46,management,divorced,no,no,yes,29,aug,38,-1,0,0,,1,0,1,0.0,8.831857935197906,6.0,1,0,False,False,False,True,False,False,False,True,False
31,technician,married,no,no,no,29,aug,70,-1,0,0,,0,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,False,True,False
29,blue-collar,married,no,no,no,3,jun,136,-1,0,0,,0,1,0,0.0,8.834045641167798,1.0,1,0,False,False,False,True,False,False,True,False,False
34,services,married,no,yes,no,6,may,344,-1,0,0,,1,1,0,0.0,8.835064935031076,1.0,1,1,False,False,False,False,False,False,True,False,False
44,services,married,no,no,no,28,jan,123,-1,0,0,,0,1,0,0.0,8.965973184210347,1.0,1,0,False,False,False,True,False,False,True,False,False
60,blue-collar,married,no,yes,no,5,aug,122,-1,0,0,,1,1,0,0.0,9.182763604205949,1.0,1,0,False,False,False,True,False,False,True,False,False
51,services,married,no,yes,no,4,jun,149,-1,0,0,,1,0,1,0.0,8.74766979009724,8.0,1,1,False,False,False,False,False,True,False,False,False
31,housemaid,single,no,no,no,28,jan,30,-1,0,0,,0,1,0,0.0,8.915297945118109,1.0,1,0,False,False,False,False,True,False,False,True,False
33,blue-collar,married,no,no,no,20,nov,63,-1,0,0,,0,1,0,0.0,9.018089684104343,5.0,1,0,False,False,False,True,False,False,True,False,False
53,admin.,divorced,no,yes,yes,22,jul,534,-1,0,0,,1,1,1,0.0,8.863898604317479,1.0,1,0,False,False,False,True,False,False,True,False,False
45,admin.,married,no,yes,no,5,may,234,-1,0,0,,1,1,0,0.0,8.838551790227402,1.0,1,0,False,False,False,True,False,False,True,False,False
51,management,married,no,yes,yes,29,may,410,-1,0,0,,1,0,1,0.0,8.831857935197906,5.0,1,1,False,False,False,False,False,False,False,True,False
30,management,single,no,no,no,6,jun,301,-1,0,0,,0,1,0,0.0,9.046055177668327,2.0,1,1,False,False,False,False,False,False,False,True,False
58,blue-collar,married,no,no,no,16,jun,76,-1,0,0,,0,1,0,0.0,8.845777255188445,3.0,1,1,False,False,False,False,False,True,False,False,False
26,blue-collar,single,no,yes,no,6,may,138,-1,0,0,,1,0,1,0.0,8.787830829258759,1.0,1,0,False,False,False,True,False,True,False,False,False
37,services,married,no,no,no,15,may,395,-1,0,0,,0,1,0,0.0,8.83200393125627,2.0,1,1,False,False,False,False,False,False,True,False,False
47,management,married,no,no,no,2,jun,282,-1,0,0,,0,1,0,0.0,8.840580188488795,7.0,1,1,False,False,False,False,False,False,False,True,False
28,management,married,yes,no,yes,28,jul,48,-1,0,0,,1,1,1,0.0,8.84404789894249,13.0,1,0,False,False,False,True,False,False,False,True,False
28,blue-collar,married,no,no,no,30,apr,171,-1,0,0,,0,1,0,0.0,9.317938382574201,1.0,1,0,False,False,False,True,False,False,True,False,False
43,management,divorced,no,yes,yes,2,jun,28,-1,0,0,,1,1,1,0.0,8.83200393125627,8.0,1,1,False,False,False,False,False,False,False,True,False
43,services,married,no,yes,yes,30,may,273,-1,0,0,,1,1,1,0.0,8.859505484519133,2.0,1,1,False,False,False,False,False,False,True,False,False
57,management,married,no,yes,no,20,nov,72,-1,0,0,,1,1,0,0.0,8.989818381366925,1.0,1,0,False,False,False,True,False,False,False,True,False
34,entrepreneur,married,no,yes,no,28,may,249,-1,0,0,,1,1,0,0.0,8.847072312567807,2.0,1,1,False,False,False,False,False,False,False,True,False
36,admin.,divorced,no,no,no,15,jun,104,-1,0,0,,0,1,0,0.0,9.355046592975441,1.0,1,0,False,False,False,True,False,False,False,True,False
32,technician,single,no,yes,no,12,may,37,-1,0,0,,1,0,1,0.0,8.831711917821577,1.0,1,0,False,False,False,True,False,False,True,False,False
46,management,married,no,yes,no,25,jul,417,-1,0,0,,1,1,0,0.0,8.942591637231851,1.0,1,0,False,False,False,False,True,False,False,False,True
36,technician,married,no,no,no,6,jun,464,-1,0,0,,0,1,0,0.0,8.835064935031076,1.0,1,1,False,False,False,False,False,False,True,False,False
33,management,married,no,yes,no,2,nov,131,171,0,1,171.0,1,1,0,1.0986122886681098,9.225228984469933,2.0,0,0,True,False,False,True,False,False,False,True,False
48,blue-collar,married,no,no,no,18,aug,98,-1,0,0,,0,1,0,0.0,9.113388845899733,12.0,1,0,False,False,False,True,False,True,False,False,False
58,entrepreneur,married,no,no,no,16,jun,684,-1,0,0,,0,1,0,0.0,8.832149906002899,1.0,1,1,False,False,False,False,False,False,True,False,False
56,housemaid,married,no,no,no,21,nov,13,-1,0,0,,0,1,0,0.0,8.894807371368625,6.0,1,0,False,False,False,True,False,True,False,False,False
53,management,married,no,yes,no,19,nov,137,-1,0,0,,1,1,0,0.0,8.866440619526173,1.0,1,0,False,False,False,True,False,False,False,True,False
41,blue-collar,married,no,yes,no,13,may,244,-1,0,0,,1,1,0,0.0,8.892611378172106,1.0,1,1,False,False,False,False,False,False,True,False,False
35,admin.,married,no,yes,no,23,jul,103,-1,0,0,,1,1,0,0.0,8.83346272071993,4.0,1,0,False,False,False,True,False,False,True,False,False
31,management,married,no,no,no,19,aug,37,-1,0,0,,0,1,0,0.0,8.839131752546109,5.0,1,0,False,False,False,True,False,False,False,True,False
51,admin.,divorced,no,yes,no,13,may,59,-1,0,0,,1,1,0,0.0,9.10985683339786,1.0,1,1,False,False,False,False,False,False,True,False,False
40,technician,married,no,no,no,17,apr,342,-1,0,0,,0,1,0,0.0,9.001962272862446,2.0,1,0,False,False,False,True,False,False,True,False,False
40,technician,divorced,no,no,no,9,jun,75,-1,0,0,,0,1,0,0.0,9.131621787264777,4.0,1,1,False,False,False,False,False,False,True,False,False
44,services,married,no,no,no,31,jul,106,-1,0,0,,0,1,0,0.0,9.248117736310213,6.0,1,0,False,False,False,True,False,False,True,False,False
37,blue-collar,married,no,yes,yes,29,may,381,-1,0,0,,1,0,1,0.0,8.83127373772255,1.0,1,1,False,False,False,False,False,False,True,False,False
49,entrepreneur,married,no,no,yes,10,jul,317,-1,0,0,,1,0,1,0.0,8.493719835230594,2.0,1,0,False,False,False,False,True,False,True,False,False
56,retired,married,no,no,no,20,jun,237,-1,0,0,,0,1,0,0.0,9.451559570017622,3.0,1,1,False,False,False,False,False,False,True,False,False
25,student,single,no,no,no,24,feb,524,187,0,1,187.0,0,1,0,1.0986122886681098,8.898092345579153,1.0,0,0,False,False,True,True,False,False,True,False,False
29,management,single,no,no,no,12,apr,366,199,0,1,199.0,0,1,0,1.3862943611198906,8.902591637374087,2.0,0,0,False,True,False,True,False,False,False,True,False
35,admin.,single,no,no,yes,28,may,85,-1,0,0,,1,1,1,0.0,8.939318740417509,1.0,1,0,False,False,False,True,False,False,False,True,False
41,entrepreneur,divorced,no,yes,yes,20,jun,10,-1,0,0,,1,1,1,0.0,9.040382074165628,8.0,1,1,False,False,False,False,False,False,True,False,False
38,blue-collar,married,no,yes,no,7,may,1521,-1,0,0,,1,1,0,0.0,8.885302512980633,1.0,1,1,False,False,False,False,False,False,True,False,False
61,housemaid,married,no,no,no,27,apr,605,187,0,1,187.0,0,1,0,0.6931471805599453,8.948585921534317,1.0,0,0,False,True,False,True,False,True,False,False,False
36,technician,married,no,no,no,14,aug,119,-1,0,0,,0,0,1,0.0,8.772765209949785,4.0,1,0,False,False,False,False,True,False,True,False,False
52,blue-collar,married,no,no,no,18,aug,82,-1,0,0,,0,1,0,0.0,9.350884616968491,3.0,1,0,False,False,False,True,False,True,False,False,False
31,technician,single,no,no,no,21,aug,241,-1,0,0,,0,1,0,0.0,8.857230494201946,4.0,1,0,False,False,False,True,False,False,False,True,False
33,unemployed,married,no,no,no,15,jun,92,301,0,1,301.0,0,1,0,1.9459101490553132,9.228573140237243,1.0,0,0,True,False,False,True,False,False,False,True,False
49,blue-collar,married,no,no,no,7,jul,51,-1,0,0,,0,0,1,0.0,8.807172622916703,1.0,1,0,False,False,False,True,False,True,False,False,False
45,technician,single,no,no,no,15,jul,392,-1,0,0,,0,1,0,0.0,9.040737587590003,4.0,1,0,False,False,False,True,False,False,False,True,False
71,retired,married,no,no,no,9,nov,379,92,0,1,92.0,0,1,0,1.3862943611198906,9.095266164130717,2.0,0,0,True,False,False,True,False,False,True,False,False
34,management,single,no,no,yes,20,nov,90,-1,0,0,,1,1,1,0.0,9.0068768914288,3.0,1,0,False,False,False,True,False,False,False,True,False
33,admin.,single,no,yes,no,23,may,245,-1,0,0,,1,1,0,0.0,8.995908761263994,1.0,1,1,False,False,False,False,False,False,True,False,False
28,blue-collar,married,no,no,yes,30,jan,81,-1,0,0,,1,0,1,0.0,8.828054536815424,1.0,1,0,False,False,False,True,False,False,True,False,False
52,technician,married,no,yes,no,8,may,247,261,0,1,261.0,1,1,0,1.6094379124341003,8.879889967673464,1.0,0,0,True,False,False,True,False,False,True,False,False
54,blue-collar,married,no,no,yes,17,nov,334,-1,0,0,,1,1,1,0.0,9.136586183387521,1.0,1,0,False,False,False,True,False,True,False,False,False
51,blue-collar,married,no,yes,no,7,may,10,-1,0,0,,1,0,0,0.0,8.831857935197906,4.0,1,0,False,False,False,False,True,False,False,False,True
59,retired,married,no,no,no,13,aug,292,-1,0,0,,0,1,0,0.0,10.398061835716069,2.0,1,0,False,False,False,True,False,False,True,False,False
25,admin.,single,no,no,no,19,oct,366,-1,0,0,,0,1,0,0.0,9.05753878171822,1.0,1,0,False,False,False,True,False,False,False,True,False
35,technician,married,no,yes,no,14,may,88,-1,0,0,,1,1,0,0.0,8.832441791585824,1.0,1,0,False,False,False,True,False,False,False,True,False
49,blue-collar,married,no,yes,no,2,jun,41,-1,0,0,,1,1,0,0.0,8.97221007835365,5.0,1,1,False,False,False,False,False,True,False,False,False
33,technician,married,no,no,no,29,aug,462,-1,0,0,,0,1,0,0.0,8.833025307284364,2.0,1,0,False,False,False,True,False,False,True,False,False
30,self-employed,single,no,yes,no,31,jul,368,-1,0,0,,1,1,0,0.0,9.208939391060555,7.0,1,0,False,False,False,True,False,False,False,True,False
46,services,married,no,yes,no,31,jul,61,-1,0,0,,1,0,1,0.0,8.752581469146884,2.0,1,0,False,False,False,True,False,False,True,False,False
43,services,single,no,no,no,3,feb,203,-1,0,0,,0,1,0,0.0,8.834919385216395,3.0,1,0,False,False,False,True,False,False,True,False,False
28,blue-collar,single,no,yes,no,11,jul,166,-1,0,0,,1,1,0,0.0,8.896177422274805,1.0,1,0,False,False,False,True,False,False,True,False,False
41,blue-collar,married,no,no,no,23,jul,74,-1,0,0,,0,1,0,0.0,8.832441791585824,5.0,1,0,False,False,False,True,False,True,False,False,False
60,housemaid,divorced,no,no,no,22,jul,127,-1,0,0,,0,1,0,0.0,9.019300924562506,4.0,1,0,False,False,False,True,False,True,False,False,False
49,blue-collar,married,no,no,no,6,aug,275,-1,0,0,,0,1,0,0.0,8.852235835227855,1.0,1,0,False,False,False,True,False,False,True,False,False
30,technician,single,no,yes,no,21,aug,239,-1,0,0,,1,1,0,0.0,9.508071780280964,8.0,1,0,False,False,False,True,False,False,False,True,False
45,unemployed,married,no,yes,no,2,feb,570,-1,0,0,,1,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,True,False,False,False
47,management,single,no,no,no,21,aug,136,-1,0,0,,0,0,0,0.0,8.831857935197906,2.0,1,0,False,False,False,True,False,False,False,True,False
29,blue-collar,single,no,no,no,30,jan,128,-1,0,0,,0,1,0,0.0,8.860924729719041,2.0,1,0,False,False,False,True,False,False,True,False,False
59,admin.,married,no,no,yes,5,aug,125,-1,0,0,,1,1,1,0.0,9.148571345578551,3.0,1,0,False,False,False,True,False,False,True,False,False
27,technician,married,no,no,no,16,may,218,-1,0,0,,0,1,0,0.0,8.871365005136852,2.0,1,1,False,False,False,False,False,False,False,True,False
37,technician,married,yes,no,no,18,jun,236,-1,0,0,,0,0,1,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,True,False,False
25,technician,divorced,no,no,yes,8,jul,483,-1,0,0,,1,1,1,0.0,8.844336332748933,2.0,1,0,False,False,False,True,False,False,True,False,False
39,technician,divorced,no,no,no,20,aug,173,-1,0,0,,0,1,0,0.0,8.903271585724212,4.0,1,0,False,False,False,True,False,False,True,False,False
35,blue-collar,married,no,yes,no,14,may,467,-1,0,0,,1,1,0,0.0,8.916103530553727,6.0,1,0,False,False,False,True,False,True,False,False,False
77,retired,married,no,no,no,1,sep,663,208,0,1,208.0,0,1,0,1.0986122886681098,9.028938392241612,1.0,0,0,False,True,False,False,True,True,False,False,False
58,retired,divorced,no,no,no,17,jun,436,-1,0,0,,0,0,0,0.0,8.831857935197906,5.0,1,1,False,False,False,False,False,False,True,False,False
38,management,single,no,no,no,14,aug,81,-1,0,0,,0,1,0,0.0,9.101194924715385,2.0,1,0,False,False,False,True,False,False,False,True,False
50,blue-collar,married,no,yes,no,6,may,678,-1,0,0,,1,1,0,0.0,8.842171048611716,1.0,1,1,False,False,False,False,False,True,False,False,False
27,management,single,no,no,no,12,jul,123,185,0,1,185.0,0,1,0,0.6931471805599453,8.94793610670867,2.0,0,0,False,False,True,True,False,False,True,False,False
46,blue-collar,married,no,yes,no,17,apr,191,-1,0,0,,1,1,0,0.0,8.864746660905409,1.0,1,0,False,False,False,True,False,False,True,False,False
51,admin.,married,no,no,no,28,jan,214,183,0,1,183.0,0,1,0,1.0986122886681098,8.857230494201946,1.0,0,0,True,False,False,True,False,False,True,False,False
58,retired,married,no,no,no,7,aug,92,-1,0,0,,0,1,0,0.0,8.833754223418396,4.0,1,0,False,False,False,True,False,False,True,False,False
42,entrepreneur,married,no,yes,no,15,may,87,-1,0,0,,1,1,0,0.0,8.85623355614316,4.0,1,0,False,False,False,False,True,False,True,False,False
27,technician,married,no,yes,no,28,may,82,-1,0,0,,1,1,0,0.0,8.840290669088972,1.0,1,1,False,False,False,False,False,False,True,False,False
34,technician,single,no,no,no,19,aug,294,-1,0,0,,0,1,0,0.0,8.857657449306988,3.0,1,0,False,False,False,True,False,False,True,False,False
31,admin.,single,no,no,no,29,jan,395,-1,0,0,,0,1,0,0.0,8.839131752546109,1.0,1,0,False,False,False,True,False,False,True,False,False
39,blue-collar,married,no,yes,no,15,may,15,-1,0,0,,1,1,0,0.0,9.836439217783001,9.0,1,0,False,False,False,True,False,False,True,False,False
42,admin.,single,no,yes,no,5,may,146,-1,0,0,,1,1,0,0.0,8.97094039814245,2.0,1,1,False,False,False,False,False,False,True,False,False
44,entrepreneur,married,no,no,no,18,jun,73,-1,0,0,,0,1,0,0.0,8.928110078202646,4.0,1,1,False,False,False,False,False,False,True,False,False
51,management,divorced,no,yes,no,18,nov,185,152,0,1,152.0,1,1,0,2.4849066497880004,9.080914824535725,4.0,0,0,False,True,False,True,False,False,False,True,False
50,admin.,single,no,no,yes,24,jul,179,-1,0,0,,1,1,1,0.0,8.835646922534773,4.0,1,0,False,False,False,False,True,False,True,False,False
32,blue-collar,married,no,yes,yes,8,may,82,361,0,1,361.0,1,0,1,1.6094379124341003,8.831857935197906,2.0,0,0,True,False,False,True,False,True,False,False,False
45,blue-collar,married,no,yes,no,9,jun,213,-1,0,0,,1,1,0,0.0,8.95531908176395,1.0,1,1,False,False,False,False,False,True,False,False,False
29,admin.,single,no,yes,no,4,feb,453,273,0,1,273.0,1,1,0,1.0986122886681098,8.869116865929483,2.0,0,0,True,False,False,True,False,False,True,False,False
53,blue-collar,married,yes,no,no,19,aug,695,-1,0,0,,0,0,1,0.0,8.734721003944811,3.0,1,0,False,False,False,True,False,False,True,False,False
29,services,married,no,yes,no,23,jul,74,-1,0,0,,1,1,0,0.0,8.836228571526014,3.0,1,0,False,False,False,True,False,False,True,False,False
57,admin.,married,no,yes,no,17,nov,378,-1,0,0,,1,1,0,0.0,9.052867513151618,1.0,1,0,False,False,False,False,True,True,False,False,False
41,blue-collar,married,no,no,no,20,jun,48,-1,0,0,,0,1,0,0.0,8.855948534052018,1.0,1,1,False,False,False,False,False,False,True,False,False
58,technician,married,no,yes,no,29,may,348,-1,0,0,,1,1,0,0.0,9.319015388601839,3.0,1,1,False,False,False,False,False,False,True,False,False
52,housemaid,married,no,no,no,8,aug,172,-1,0,0,,0,1,0,0.0,8.851377097519439,9.0,1,0,False,False,False,True,False,True,False,False,False
44,admin.,married,no,no,yes,6,may,160,-1,0,0,,1,1,1,0.0,8.837681215593197,2.0,1,1,False,False,False,False,False,False,False,False,True
34,blue-collar,married,no,no,no,11,jul,772,-1,0,0,,0,1,0,0.0,8.899457906353966,1.0,1,0,False,False,False,True,False,True,False,False,False
44,management,married,no,no,no,14,may,191,-1,0,0,,0,1,0,0.0,9.081824949740755,1.0,1,1,False,False,False,False,False,False,False,True,False
56,technician,married,no,no,no,20,jun,37,-1,0,0,,0,1,0,0.0,8.976009475021396,2.0,1,1,False,False,False,False,False,False,False,True,False
36,entrepreneur,married,no,no,no,2,jun,87,-1,0,0,,0,0,0,0.0,8.831857935197906,3.0,1,1,False,False,False,False,False,False,False,True,False
45,management,divorced,no,no,no,8,aug,248,-1,0,0,,0,1,0,0.0,9.132919225007598,2.0,1,0,False,False,False,True,False,False,False,True,False
57,management,married,no,no,no,5,feb,59,-1,0,0,,0,1,0,0.0,8.879889967673464,2.0,1,0,False,False,False,True,False,False,False,True,False
49,management,married,no,no,yes,31,jul,196,-1,0,0,,1,1,1,0.0,8.89041055197428,4.0,1,0,False,False,False,True,False,False,False,True,False
37,blue-collar,married,no,yes,no,20,may,277,-1,0,0,,1,1,0,0.0,8.88336291691676,2.0,1,1,False,False,False,False,False,False,True,False,False
44,blue-collar,divorced,no,no,no,3,feb,167,187,0,1,187.0,0,1,0,1.791759469228055,8.872487182278038,4.0,0,0,False,True,False,True,False,False,False,False,True
40,blue-collar,married,no,yes,no,6,may,288,-1,0,0,,1,0,1,0.0,8.82217476094608,1.0,1,1,False,False,False,False,False,True,False,False,False
28,technician,single,no,yes,no,7,apr,304,-1,0,0,,1,1,0,0.0,8.958154135209242,1.0,1,0,False,False,False,True,False,False,True,False,False
39,services,married,no,yes,no,11,may,72,-1,0,0,,1,1,0,0.0,8.845345196421732,4.0,1,0,False,False,False,True,False,False,True,False,False
40,technician,single,no,no,no,30,jan,427,-1,0,0,,0,1,0,0.0,8.928242677818302,1.0,1,0,False,False,False,True,False,False,False,True,False
33,management,single,no,no,no,23,jul,113,179,0,1,179.0,0,1,0,1.6094379124341003,8.87570644462861,6.0,0,0,True,False,False,True,False,False,False,True,False
37,management,single,no,yes,no,20,may,121,-1,0,0,,1,1,0,0.0,8.892336539638013,1.0,1,1,False,False,False,False,False,False,False,True,False
36,services,married,no,no,no,21,may,139,-1,0,0,,0,1,0,0.0,9.382022193665792,1.0,1,1,False,False,False,False,False,False,True,False,False
39,blue-collar,divorced,no,yes,no,18,may,169,-1,0,0,,1,1,0,0.0,8.897272113133987,1.0,1,0,False,False,False,True,False,False,False,False,True
